Date,Word,Clue,Difficulty
5/15/2017,QATAR,Smallest OPEC nation,EASY
5/15/2017,WHOLE,Entire,EASY
5/15/2017,EMAIL,Letter that doesn't need an envelope or stamp,EASY
5/15/2017,OARED,Got into a row?,EASY
5/15/2017,IST,"""Was ___ das?"" (German question)",EASY
5/15/2017,IDO,Altar affirmation,EASY
5/15/2017,BERET,Special Forces cap,MODERATE
5/15/2017,PINTS,Pub purchases,EASY
5/15/2017,STAND,"Easel, e.g.",EASY
5/15/2017,DIARY,Book with handwritten thoughts,EASY
5/15/2017,SNUCK,Ducked (out) furtively,EASY
5/15/2017,NEA,Schoolteacher's org.,EASY
5/15/2017,OMEGAS,Symbols of resistance,EASY
5/15/2017,RANON,Talked incessantly,FAIR
5/15/2017,AZTEC,Quetzalcoatl worshiper,HARD
5/15/2017,LEASE,Car deal that's not a purchase,EASY
5/15/2017,YSL,French designer's monogram,EASY
5/15/2017,NOONS,"""High"" times",EASY
5/15/2017,TNOTE,Govt.-issued security,EASY
5/15/2017,REMAX,Century 21 rival,EASY
5/15/2017,ARCS,Paths of pendulums,EASY
5/15/2017,PLEAT,Skirt fold,HARD
5/15/2017,NAGAT,Bother persistently,EASY
5/22/2017,AAA,Like baseball's Pacific Coast League,EASY
5/22/2017,TRA,"""___-la-la""",EASY
5/22/2017,SPCA,Org. advocating pet adoption,EASY
5/22/2017,ERASED,"Removed, as chalk",EASY
5/22/2017,LOVETO,"""I'd be delighted""",EASY
5/22/2017,ANO,"12 months, in Tijuana",EASY
5/22/2017,ATARI,Pong game maker,EASY
5/22/2017,SLAW,Cole ___ (side dish),EASY
5/22/2017,CHRIST,Resurrection figure,EASY
5/22/2017,NSYNC,Band that made Justin Timberlake famous,EASY
5/22/2017,SOX,"They're ""Red"" in Boston and ""White"" in Chicago",EASY
5/22/2017,FESSED,"Came clean, with ""up""",EASY
5/22/2017,CASINO,Place to play the slots,EASY
5/22/2017,PORCH,Veranda,EASY
5/22/2017,ESCROW,Third-party account,MODERATE
5/22/2017,BRO,Homie,EASY
5/22/2017,RAIN,"""Purple ___"" (Prince hit)",EASY
5/22/2017,OPIATE,Heroin or Vicodin,EASY
5/22/2017,KNELLS,Mournful bell sounds,EASY
5/22/2017,ACORNS,Nuts for squirrels,EASY
5/22/2017,NIKE,Greek goddess of victory,FAIR
5/22/2017,ESSES,"Double curves, as on highways",EASY
5/22/2017,SST,"Concorde, for short",EASY
5/22/2017,IRAS,"Nest eggs for later years, in brief",EASY
5/22/2017,WOTAN,"King of the gods in Wagner's ""Ring"" cycle",EASY
5/22/2017,TARPS,Coverings pulled across infields,EASY
5/22/2017,RACECARS,Indy vehicles,EASY
5/22/2017,NOAHSARK,Refuge during the Great Flood,EASY
5/22/2017,RACK,Pool table triangle,EASY
5/22/2017,ERAS,Historical periods,EASY
5/22/2017,TWINE,Bale binder,MODERATE
5/22/2017,CLEF,Word after bass or treble,EASY
5/22/2017,ROME,"Where all roads lead, it's said",EASY
5/22/2017,AVES,Madison and Fifth in Manhattan: Abbr.,EASY
5/22/2017,ROOT,"Word sung three times before ""for the home team"" in ""Take Me Out to the Ball Game""",EASY
5/22/2017,SPOCK,"""Mr."" on the Enterprise",EASY
5/22/2017,OLD,Not new,EASY
5/22/2017,SERIF,Feature lacked by Helvetica type,EASY
5/22/2017,ADONIS,Handsome man,EASY
5/22/2017,ONCE,Fairy tale's first word,FAIR
5/22/2017,APSE,Altar area,EASY
5/22/2017,SHIPLOAD,All a tanker can hold,EASY
5/22/2017,ISBN,Library ID,EASY
5/22/2017,KOREAN,Cuisine with kimchi,EASY
5/22/2017,EXORCISM,Casting out of a demon,EASY
5/22/2017,SCROLL,Form of a papyrus document,EASY
5/22/2017,OWES,Is in debt,EASY
5/22/2017,ESPN,"Home of ""Monday Night Football""",EASY
5/22/2017,REP,"Agent, in brief",EASY
5/22/2017,NAYS,"""No"" votes",EASY
5/22/2017,TINT,Windshield feature,MODERATE
5/29/2017,NBC,TV network whose logo is a peacock,EASY
5/29/2017,UMBRA,Darkest part of a shadow,EASY
5/29/2017,SIB,"Bro, e.g.",FAIR
5/29/2017,CASAS,Houses in Havana,EASY
5/29/2017,DRAKE,One-named rap star,EASY
5/29/2017,CIA,Fact-gathering org.,EASY
5/29/2017,LISPED,"Substituted ""math"" for ""mass,"" say",EASY
5/29/2017,ETERNE,"Timeless, to Shakespeare",FAIR
5/29/2017,REDLETTERDAY,Something circled on a calendar,EASY
5/29/2017,DOGMAS,Concepts not meant to be questioned,EASY
5/29/2017,GASP,Shocked response,MODERATE
5/29/2017,AUG,Jul. follower,EASY
5/29/2017,RESETS,"Puts back to 0, say",EASY
5/29/2017,CBS,TV network whose logo is an eye,EASY
5/29/2017,JONI,"Singer Mitchell who wrote ""Woodstock"" (but didn't attend)",EASY
5/29/2017,BARAK,Former Israeli P.M. Ehud,EASY
5/29/2017,LOONEY,___ Tunes (Warner Bros. cartoons),EASY
5/29/2017,GOLDENAGE,Epoch of rare distinction,EASY
5/29/2017,SCYTHE,Tool for the Grim Reaper,EASY
5/29/2017,INFIDELS,Opposites of true believers,EASY
5/29/2017,KIA,Optima and Cadenza car company,EASY
5/29/2017,EDITH,"Archie's wife on ""All in the Family""",EASY
5/29/2017,TEA,Celestial Seasonings product,EASY
5/29/2017,BOWTO,Greet with humility,EASY
5/29/2017,AVG,Dow Jones stat.,EASY
5/29/2017,SPEX,X-ray ___ (gag gift),EASY
5/29/2017,DITS,Counterparts of dahs in Morse code,EASY
5/29/2017,CAGIER,More evasive with the truth,EASY
5/29/2017,TRIO,Duo plus one,EASY
5/29/2017,DOODLES,Idle drawings,EASY
5/29/2017,MUFFLER,Part of a car's exhaust system,EASY
5/29/2017,ASCENT,Goal for a mountaineer,EASY
5/29/2017,BUMRAP,Trumped-up charge,EASY
5/29/2017,MATING,Beating at chess,EASY
5/29/2017,AKIMBO,With hands on hips,MODERATE
5/29/2017,TIDES,Neap and ebb,FAIR
5/29/2017,RAISE,Uplift,EASY
5/29/2017,IMAX,Big movie format,EASY
5/29/2017,PRE,___-K (early schooling),EASY
5/29/2017,PCS,Mac alternatives,EASY
5/29/2017,GOA,"""We all ___ little mad sometimes"": Norman Bates",EASY
5/29/2017,SENECA,"___ Falls, N.Y.",FAIR
5/29/2017,GRAD,One finally done with finals?,EASY
5/29/2017,GRIT,Fortitude,FAIR
5/29/2017,SULK,Sit and mope,EASY
5/29/2017,GEISHA,Performer with a fan,EASY
5/29/2017,SELFIE,Something you reach out and take?,EASY
5/29/2017,JANE,Author Austen,EASY
5/29/2017,ORALB,Toothbrush brand,EASY
5/29/2017,NAGSAT,Bothers the conscience of,EASY
5/29/2017,ELSIE,Borden milk mascot,EASY
5/29/2017,NOCARB,"Like a diet lacking bread or pasta, for short",EASY
5/29/2017,BLONDE,"Marilyn Monroe, notably",EASY
5/29/2017,REHEATS,Puts back in the oven,EASY
5/29/2017,EYEDROP,Visine application,EASY
5/29/2017,BEDHEAD,Tousled look of the recently woken,EASY
5/29/2017,KNAVES,Scoundrels,EASY
5/29/2017,YOGA,Mind-body exercise,EASY
5/29/2017,TOY,Etch A Sketch or yo-yo,EASY
6/5/2017,OPEC,Oil cartel,EASY
6/5/2017,GEE,"""___ whillikers!""",EASY
6/5/2017,TOESHOE,Ballet footwear,EASY
6/5/2017,EDU,Email address ending for a student,EASY
6/5/2017,CPA,Busy bee in Apr.,MODERATE
6/5/2017,SETTO,Brief brawl,FAIR
6/5/2017,REFS,Some whistle blowers,HARD
6/5/2017,BONO,U2's lead singer,EASY
6/5/2017,ESAU,Biblical brother with a birthright,EASY
6/5/2017,TIRE,Bad thing to blow ... or what each of the circled letters in this puzzle represents,EASY
6/5/2017,BATHE,Wash oneself,EASY
6/5/2017,ONAHOP,How some ground balls are fielded,EASY
6/5/2017,WISPY,"Very thin, as clouds",EASY
6/5/2017,MANGY,Like a sorry-looking dog,EASY
6/5/2017,OREOS,Stackable cookies,EASY
6/5/2017,JILT,Leave standing at the altar,EASY
6/5/2017,ARES,Greek counterpart to Mars,EASY
6/5/2017,ELMO,"""Tickle Me"" doll",FAIR
6/5/2017,WADES,"Walks in water up to one's ankles, say",EASY
6/5/2017,TESLACOIL,Early radio transmitter,EASY
6/5/2017,DELL,"""The Farmer in the ___""",EASY
6/5/2017,ESS,"Letter after ""ar""",EASY
6/5/2017,DAB,"Apply gently, as cream",EASY
6/5/2017,SILENTI,"Part of ""business,"" phonetically",EASY
6/5/2017,CII,"102, in ancient Rome",EASY
6/5/2017,EBOOK,Download for a Kindle,EASY
6/5/2017,ZESTS,Citrus peels,EASY
6/5/2017,DECLARE,Announce,EASY
6/5/2017,YOOHOOS,Casual calls,EASY
6/5/2017,EPEE,Blade in a sporting match,EASY
6/5/2017,PLOP,Alka-Seltzer sound,MODERATE
6/5/2017,INDIGOS,Blue hues,EASY
6/5/2017,NEEDBE,"As required, after ""if""",EASY
6/5/2017,CHASE,"Pursue, as in tag",EASY
6/5/2017,DNA,Paternity identifier,EASY
6/5/2017,COOT,Geezer,MODERATE
6/5/2017,SAT,"Never left the bench, say",EASY
6/5/2017,TOR,Craggy peak,HARD
6/5/2017,APLUS,Highest possible grade,EASY
6/5/2017,MOLT,Shed old feathers,EASY
6/5/2017,NUDE,Classic art subject,MODERATE
6/5/2017,CANIO,"Tragic clown in ""Pagliacci""",EASY
6/5/2017,INANE,Lacking sense,MODERATE
6/5/2017,NOLESS,At least,FAIR
6/5/2017,IDO,Vow from a bride or groom,EASY
6/5/2017,LEO,Sign between Cancer and Virgo,EASY
6/5/2017,TSK,"""Shame on you!""",EASY
6/5/2017,WELLNOW,"""Ver-r-ry interesting!""",EASY
6/5/2017,ELO,"""Xanadu"" band, for short",FAIR
6/5/2017,BREW,"Prepare, as tea",EASY
6/5/2017,EFFIGY,Dummy at a protest march,EASY
6/5/2017,NOOSE,Lasso loop,FAIR
6/5/2017,TROPE,Figure of speech,FAIR
6/5/2017,AIDA,Elton John/Tim Rice Broadway musical,EASY
6/12/2017,ARTY,Affectedly creative,FAIR
6/12/2017,BEASTS,Wild animals,EASY
6/12/2017,RESORT,"Club Med, for one",EASY
6/12/2017,FOR,"The ""f"" of fwiw",EASY
6/12/2017,ALE,India pale ___,EASY
6/12/2017,GNAT,Itsy-bitsy biter,MODERATE
6/12/2017,ALAS,Word of woe,FAIR
6/12/2017,RIFFS,Repeated short bits in jazz,EASY
6/12/2017,KNOTS,Units of nautical speed,EASY
6/12/2017,BERNE,"Swiss capital, to French speakers",EASY
6/12/2017,VEES,Geese formations,FAIR
6/12/2017,UPON,"""Once ___ a time ...""",EASY
6/12/2017,MESO,Prefix with -zoic,EASY
6/12/2017,ALSO,What's more,HARD
6/12/2017,HAVEI,"""___ got a deal for you!""",EASY
6/12/2017,VILE,Repellent,FAIR
6/12/2017,ALIEN,First of a series of sci-fi movies starring Sigourney Weaver,EASY
6/12/2017,ODDS,"10:1, for example",EASY
6/12/2017,UNDO,Computer command for the error-prone,EASY
6/12/2017,TOE,Something stubbed,EASY
6/12/2017,AMATOL,Powerful explosive,DIFFICULT
6/12/2017,JOLTIN,Baseball's ___ Joe DiMaggio,EASY
6/12/2017,ALARM,Sound of danger,EASY
6/12/2017,ERNIE,"Bert's pal on ""Sesame Street""",EASY
6/12/2017,TINYTIM,"Dickens lad who says ""God bless us every one!""",EASY
6/12/2017,CARO,"Beloved, in ""Rigoletto""",HARD
6/12/2017,BERSERK,Crazy,EASY
6/12/2017,BOT,Web crawler,FAIR
6/12/2017,OBESE,Way overweight,EASY
6/12/2017,FEAST,Thanksgiving meal,EASY
6/12/2017,UVEA,Iris's place,MODERATE
6/12/2017,ENYA,New Age singer from Ireland,EASY
6/12/2017,INFO,Help desk offering,EASY
6/12/2017,RIFT,Fissure,FAIR
6/12/2017,LESS,What 1 is to 2 and 2 is to 3,EASY
6/12/2017,HAJ,Journey to Mecca,EASY
6/12/2017,PEEL,Rind,FAIR
6/12/2017,GRIN,___ and bear it,EASY
6/12/2017,RENT,"$2,000, if you land on Boardwalk with a hotel",EASY
6/12/2017,LAB,Chemist's workplace,FAIR
6/12/2017,SANDY,Devastating hurricane of 2012,EASY
6/12/2017,ADORE,Worship,MODERATE
6/12/2017,LADY,___ Gaga,EASY
6/12/2017,SUDS,Soap bubbles,EASY
6/12/2017,OBSTACLE,___ course (part of boot camp),EASY
6/12/2017,PUNY,Pint-size,FAIR
6/12/2017,TILERS,Many flooring installers,EASY
6/12/2017,ORIENT,Show the ropes to,MODERATE
6/12/2017,LEASES,Alternatives to purchases,EASY
6/12/2017,JAMJAR,Preserves preserver,EASY
6/12/2017,LASHES,Mascara is applied to them,EASY
6/12/2017,TRON,1982 Disney film,DIFFICULT
6/19/2017,GRIME,"Dirt, dust, soot, etc.",EASY
6/19/2017,VINEGAR,Salt's partner in potato chip flavoring,EASY
6/19/2017,BALMS,Soothing ointments,EASY
6/19/2017,BONY,Like fish that are difficult to eat,EASY
6/19/2017,OLE,Soccer stadium cry,EASY
6/19/2017,DEAL,Negotiator's goal,EASY
6/19/2017,VOOM,"""Va-va-___!""",EASY
6/19/2017,BLING,Glittery jewelry,EASY
6/19/2017,EASE,Alleviate,EASY
6/19/2017,ISSUE,"Put out, as a statement",EASY
6/19/2017,BLEW,"Extinguished, as birthday candles, with ""out""",EASY
6/19/2017,JERI,"Ryan of ""Boston Public""",FAIR
6/19/2017,URBANLEGEND,Singers Keith and John?,EASY
6/19/2017,LYNX,Wildcat with tufted ears,EASY
6/19/2017,ABOUT,Circa,HARD
6/19/2017,SHALT,"""Thou ___ not ...""",EASY
6/19/2017,ARCS,Parabola shapes,EASY
6/19/2017,HOPI,Doll-making tribe of the Southwest,EASY
6/19/2017,GALLS,Greatly annoys,EASY
6/19/2017,SLOG,"Long, tedious effort",EASY
6/19/2017,WAVE,Surfer's catch,EASY
6/19/2017,JIGS,Lively Irish dances,EASY
6/19/2017,IMAN,Supermodel from Somalia,EASY
6/19/2017,IVE,"""From what ___ seen ...""",EASY
6/19/2017,SETTERS,Good dogs for pheasant hunters,EASY
6/19/2017,CUE,Billiard stick,EASY
6/19/2017,THINSKIN,Feature of the easily offended,EASY
6/19/2017,PARIS,2015 climate accord city,EASY
6/19/2017,ETE,French summer,EASY
6/19/2017,TETES,Heads of France,EASY
6/19/2017,LAMP,Home furnishing product with a shade,EASY
6/19/2017,HAJIS,Ones who've traveled to Mecca,EASY
6/19/2017,SUIT,Attire not usually seen on casual Friday,EASY
6/19/2017,BOND,James ___ (007),EASY
6/19/2017,FLAMES,Bad thing to go down in,EASY
6/19/2017,BINGES,"Watches episode after episode of a TV series, say",EASY
6/19/2017,VENUE,Event location,EASY
6/19/2017,ATARI,Arcade pioneer,FAIR
6/19/2017,RELIT,Ignited again,FAIR
6/19/2017,UVEA,Colored part of the eye,EASY
6/19/2017,ROAR,Plane engine's sound when taking off,EASY
6/19/2017,GIST,Main point of an idea,EASY
6/19/2017,AYLA,"Heroine of Jean Auel's ""The Clan of the Cave Bear""",EASY
6/19/2017,PLOP,Sit (down) hard,EASY
6/19/2017,DJS,"Dance club bookings, in brief",EASY
6/19/2017,HATE,Despise,MODERATE
6/19/2017,KELLYGREEN,Singers Tori and Al?,EASY
6/19/2017,PAGETURNER,Singers Patti and Tina?,EASY
6/19/2017,INS,Opposite of outs,EASY
6/19/2017,GALORE,In abundance,FAIR
6/19/2017,ABETS,Conspires with,FAIR
6/19/2017,LOOT,Stolen stuff,EASY
6/19/2017,OLIVE,Martini garnish,MODERATE
6/19/2017,SWIPES,Motions left or right on Tinder,EASY
6/19/2017,OVAL,Like the president's office,EASY
6/19/2017,GENE,Trait transmitter,EASY
6/19/2017,REGS,Govt. rules,EASY
6/19/2017,AUNT,May or Polly of fiction,EASY
6/19/2017,TRIX,Colorful cereal,EASY
6/19/2017,STENCILS,Aids in sign-lettering,EASY
6/19/2017,THEMS,"""___ fightin' words!""",EASY
6/26/2017,DARWIN,"""The Descent of Man"" author",EASY
6/26/2017,NYE,Bill who's a science expert,EASY
6/26/2017,APPLET,Small program,EASY
6/26/2017,RIFE,Widespread,FAIR
6/26/2017,LAPSE,"Run out, as a subscription",EASY
6/26/2017,SNEEZES,"Goes ""Ah-choo!""",EASY
6/26/2017,HARRY,Persistently torment,EASY
6/26/2017,POTTER,Crafty person at a wheel?,EASY
6/26/2017,BLEST,"Given benediction, the old-fashioned way",EASY
6/26/2017,ENDOW,"Fund, as a chair",EASY
6/26/2017,ASNEAT,"Comparable to a pin, in a phrase",EASY
6/26/2017,LENO,Jay once seen nightly,EASY
6/26/2017,ERECT,Like the posture of humans,EASY
6/26/2017,LINGO,Specialist's vocabulary,EASY
6/26/2017,SKIRTS,Evades,EASY
6/26/2017,BLASTS,Explosions,EASY
6/26/2017,ALASKAN,Person in a detached state?,EASY
6/26/2017,GETOUT,Hit 2017 Jordan Peele thriller,EASY
6/26/2017,REBATE,Money back,FAIR
6/26/2017,DNA,Evidence for determining paternity,EASY
6/26/2017,STALLS,Units in stables,EASY
6/26/2017,ASLAN,"Lion in ""The Chronicles of Narnia""",EASY
6/26/2017,ROW,Column's counterpart,EASY
6/26/2017,AURA,Distinctive atmosphere,EASY
6/26/2017,TALE,"Shakespeare's ""The Winter's ___""",EASY
6/26/2017,SHUT,Open's opposite,EASY
6/26/2017,EGOTIST,Self-centered sort,EASY
6/26/2017,LOYALTY,Allegiance,EASY
6/26/2017,ENDEAR,Cause to be cherished,EASY
6/26/2017,LANCET,Surgical knife,EASY
6/26/2017,ERR,"Exemplify humanity, say",EASY
6/26/2017,PRIZE,Contest award,EASY
6/26/2017,LIFER,Subject of a long sentence?,EASY
6/26/2017,EFFS,Letters before gees,EASY
6/26/2017,ADA,Palindromic Nabokov title,EASY
6/26/2017,ANNA,"""___ and the King of Siam""",EASY
6/26/2017,WASP,Big stinger,FAIR
6/26/2017,IER,Comparative suffix,HARD
6/26/2017,LEAP,Jump,FAIR
6/26/2017,AWOL,Soldier who's gone missing,EASY
6/26/2017,IDNO,Nine-digit fig. on a Social Security card,EASY
6/26/2017,LIRE,Abandoned European capital,EASY
6/26/2017,REPENT,Be in a sorry state?,EASY
6/26/2017,COED,Like volleyball that's played jointly by men and women,EASY
6/26/2017,TURN,Not go straight,FAIR
6/26/2017,AHOT,"""Cat on ___ Tin Roof""",FAIR
6/26/2017,TBA,"Letters on a schedule meaning ""We'll let you know""",EASY
6/26/2017,SAW,Went on dates with,EASY
6/26/2017,PERE,Father: Fr.,EASY
6/26/2017,AKIN,Of similar character,EASY
6/26/2017,LEND,"Advance, as money",EASY
6/26/2017,LEGO,Toy block brand,EASY
6/26/2017,SNOW,Cold fall,EASY
6/26/2017,AGAS,Turkish pooh-bahs,FAIR
6/26/2017,SANK,"What the Titanic did, famously",EASY
7/3/2017,VATS,Brewery containers,EASY
7/3/2017,GIANT,Jack's fairy tale foe,EASY
7/3/2017,SRO,Sign outside a sold-out show,EASY
7/3/2017,ROASTTURKEY,Thanksgiving entree,EASY
7/3/2017,HEAD,Noggin,EASY
7/3/2017,SHIELD,Captain America carries one,EASY
7/3/2017,HAS,"""Elvis ___ left the building""",EASY
7/3/2017,HOLLYWOODORBUST,1956 Dean Martin/Jerry Lewis comedy,EASY
7/3/2017,ELSE,Different,HARD
7/3/2017,IONIA,Ancient region on the Aegean Sea,EASY
7/3/2017,DEAN,One who might expel a student,EASY
7/3/2017,LANE,Superman's love interest Lois ___,EASY
7/3/2017,RICH,Wealthy,EASY
7/3/2017,YELL,"Say ""HEY YOU!,"" e.g.",EASY
7/3/2017,RAND,"""Atlas Shrugged"" author Ayn",EASY
7/3/2017,ICED,___ tea (summer drink),EASY
7/3/2017,JILT,"Say ""I don't"" to instead of ""I do""?",EASY
7/3/2017,JAPAN,Tokyo's land,EASY
7/3/2017,SOLO,How Lindbergh flew across the Atlantic,EASY
7/3/2017,IRATE,Spitting bullets,EASY
7/3/2017,TWIN,Minnesota baseballer,EASY
7/3/2017,ALOE,Skin soother,EASY
7/3/2017,LASERGUIDEDBOMB,Air Force smart weapon,EASY
7/3/2017,TBS,Atlanta-based cable channel,FAIR
7/3/2017,ORATES,Gives a grand speech,EASY
7/3/2017,AGED,Like good Scotch,EASY
7/3/2017,SNIT,Irritated state,FAIR
7/3/2017,SIP,Not guzzle,FAIR
7/3/2017,ASTIN,"Sean of ""The Lord of the Rings""",MODERATE
7/3/2017,RON,"""Apollo 13"" director Howard",FAIR
7/3/2017,LANA,Superboy's love interest ___ Lang,EASY
7/3/2017,FORE,Cry after an errant golf shot,EASY
7/3/2017,ARAB,Yemeni or Omani,EASY
7/3/2017,AJAR,"Slightly cracked, as a door",EASY
7/3/2017,ATE,Enjoyed a buffet,EASY
7/3/2017,LAIRS,Dens,MODERATE
7/3/2017,BROADWAY,Theater district thoroughfare,EASY
7/3/2017,TVIDOL,"Luke Perry or Jason Priestley, once",EASY
7/3/2017,TACO,___ Bell (restaurant chain),EASY
7/3/2017,HELEN,___ of Troy,EASY
7/3/2017,HOLE,Problem with a sock,EASY
7/3/2017,ILSA,"Rick's love in ""Casablanca""",EASY
7/3/2017,ROLL,Item in a restaurant basket,EASY
7/3/2017,HUNG,Like a jury that can't reach a decision,EASY
7/3/2017,ASIA,Himalayas setting,EASY
7/3/2017,STAR,One of 50 on the U.S. flag,EASY
7/3/2017,ORE,Mine car load,EASY
7/3/2017,PARTY,Republicans or Democrats,EASY
7/3/2017,BOD,"Physique, informally",MODERATE
7/3/2017,FRIES,Part of a Happy Meal,EASY
7/3/2017,SAJAK,"Pat of ""Wheel of Fortune""",EASY
7/3/2017,STURDY,Solidly built,EASY
7/3/2017,OWIE,"Source of pain, in kidspeak",EASY
7/3/2017,LID,Tupperware top,EASY
7/3/2017,ONEONONE,Personal interview,HARD
7/3/2017,RABAT,Capital of Morocco,FAIR
7/3/2017,NOME,U.S. city less than 150 miles from the International Date Line,EASY
7/3/2017,NERFGUN,"""Weapon"" with foam darts",EASY
7/3/2017,GOER,Ending with church or movie,EASY
7/3/2017,DRIP,Result of a melting icicle,EASY
7/3/2017,FAILS,Gets an F,EASY
7/3/2017,OSCAR,Award refused by Marlon Brando and George C. Scott,EASY
7/3/2017,DEBS,Belles of the ball,EASY
7/3/2017,STENO,Shorthand writer,EASY
7/10/2017,SACK,"Fire, as from a job",EASY
7/10/2017,ARTSET,Kit that may include colored pencils and a stencil,EASY
7/10/2017,TIC,___-tac-toe,EASY
7/10/2017,MIRSPACESTATION,Orbiter from 1986 to 2001,EASY
7/10/2017,TIRE,Grow weary,EASY
7/10/2017,SINK,Where dirty dishes pile up,EASY
7/10/2017,RAPT,Paying close attention,EASY
7/10/2017,AMIS,"""Lucky Jim"" author Kingsley",FAIR
7/10/2017,ANITA,California's Santa ___ Derby,EASY
7/10/2017,DIED,Went kaput,EASY
7/10/2017,NEEDY,Impoverished,EASY
7/10/2017,SPIT,Roasting rod,MODERATE
7/10/2017,RESIN,Sticky secretion,EASY
7/10/2017,SOSAD,"""That's a shame""",EASY
7/10/2017,TOUCH,One of the senses,EASY
7/10/2017,ACTED,Played a part,EASY
7/10/2017,DRY,"Help with the dishwashing, say",EASY
7/10/2017,ABE,Emancipation Proclamation prez,EASY
7/10/2017,PSST,Sound from a would-be test cheater,EASY
7/10/2017,MACS,Apple computers,EASY
7/10/2017,ALOHASHIRT,Colorful top often worn with a lei,EASY
7/10/2017,PROS,___ and cons,EASY
7/10/2017,SICEM,"""Attack, Bowser!""",EASY
7/10/2017,TREE,Part of a grove,EASY
7/10/2017,EVE,Night of anticipation,EASY
7/10/2017,EAR,___-splitting (really loud),EASY
7/10/2017,SHRINE,Holy sanctuary,EASY
7/10/2017,SISI,"""Absolutely, amigo!""",EASY
7/10/2017,NOPE,Yep's opposite,EASY
7/10/2017,PAXROMANA,"Long, tranquil period ushered in by the emperor Augustus",EASY
7/10/2017,AMASSES,Accumulates,MODERATE
7/10/2017,RIO,___ de Janeiro,EASY
7/10/2017,ECOCARS,Fuel-efficient vehicles,EASY
7/10/2017,SAMPRAS,Pete with seven Wimbledon championships,EASY
7/10/2017,DAY,Period on Venus that's longer than a year on Venus (!),EASY
7/10/2017,ORIGAMI,Paper-folding craft,EASY
7/10/2017,STRAPIN,Put on one's seat belt,EASY
7/10/2017,ASISAID,"""Let me reiterate ...""",EASY
7/10/2017,CHOICER,Finer in quality,EASY
7/10/2017,KENNEDY,Defeater of Nixon in 1960,EASY
7/10/2017,TAIWAN,Disputed island in the China Sea,EASY
7/10/2017,CARP,Incessantly complain,EASY
7/10/2017,EERIE,Shiver-inducing,EASY
7/10/2017,TEED,Ticked (off),HARD
7/10/2017,LTD,"Inc., in England",EASY
7/10/2017,ADEPT,Skilled,FAIR
7/10/2017,BALIHAI,"""South Pacific"" show tune",EASY
7/10/2017,IPASS,Bridge declaration when not bidding,EASY
7/10/2017,OOH,"""___-la-la!""",FAIR
7/10/2017,CIRRI,"High, wispy clouds",EASY
7/10/2017,HATERS,Critics who can't be pleased,EASY
7/10/2017,PUP,Kitten : cat :: ___ : dog,EASY
7/10/2017,SCREWIT,"""Oh darn, I give up!""",EASY
7/10/2017,POP,Partner of Snap and Crackle,EASY
7/10/2017,TASERED,Used a stun gun on,EASY
7/10/2017,SHEL,Poet/illustrator Silverstein,EASY
7/10/2017,ETHAN,Joel Coen's filmmaking brother,EASY
7/10/2017,MINX,Coquette,MODERATE
7/10/2017,MOORS,British wastelands,EASY
7/10/2017,SLOVENE,Ljubljana resident,MODERATE
7/17/2017,ONCLOUDNINE,Ecstatic,FAIR
7/17/2017,UGG,Brand of sheepskin boots,EASY
7/17/2017,RAM,He-sheep,EASY
7/17/2017,GAMESEVEN,Conclusion of a close World Series,EASY
7/17/2017,BEAST,"Beauty's partner, with ""the""",EASY
7/17/2017,AUDITS,Tax cheats' fears,EASY
7/17/2017,JUDO,Martial art that's an Olympic sport,EASY
7/17/2017,EAR,Big feature on a donkey,EASY
7/17/2017,YTD,Since Jan. 1,EASY
7/17/2017,MINE,"Word repeated in ""It's ___, all ___!""",EASY
